chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.4670536518096924,2139.85597339535,1815.7363895133576,3602.7315481085525,0.11565583881578947,-445.99041748046875,48.93098449707031,7.282783031463623,26.076650619506836,10.302560806274414,11.275264739990234,5.242532730102539,-5.468762397766113,0.4924401640892029,9.029777526855469,-7.37999153137207,0.22956767678260803,5.7125468254089355,-2.5858614444732666,0.457865834236145,4.55111026763916,-2.196937084197998,1.1380149126052856,-1.8059931993484497,1.1717911958694458,unsober
0.448797345161438,2099.4340663012485,1493.9954508208298,3304.475851619945,0.13770967371323528,-382.4884033203125,64.37937927246094,10.470680236816406,31.181766510009766,21.509714126586914,7.135519504547119,4.748219966888428,-3.4454569816589355,0.005275501869618893,6.496983051300049,-10.304176330566406,0.15887451171875,4.7838592529296875,-10.000370025634766,-0.9925425052642822,1.3217241764068604,-11.457653999328613,0.3510454297065735,-5.479217529296875,-0.9558493494987488,unsober
0.5048174858093262,1615.4432026193276,1499.7181023408912,2483.3400560461955,0.09471746409161491,-432.00543212890625,65.3845443725586,9.97874641418457,32.17938232421875,20.74553108215332,10.06411075592041,8.428272247314453,-4.00341796875,-1.2112715244293213,10.84397029876709,-7.0145583152771,1.5094705820083618,9.714495658874512,-4.6806840896606445,-4.0162763595581055,8.747597694396973,-3.0144073963165283,-5.616474151611328,-0.738624095916748,0.73869788646698,unsober
0.4569503962993622,1803.2175017124562,1531.5032921638028,2862.4007161458335,0.10440538194444444,-410.6063537597656,73.20848083496094,14.497200965881348,33.798980712890625,24.71468162536621,16.070377349853516,3.289490222930908,-3.4784581661224365,1.2700685262680054,9.36199951171875,-8.957180976867676,-1.7226648330688477,8.311878204345703,-4.557218551635742,-4.996984481811523,6.281766414642334,-4.687743186950684,-4.546844005584717,-1.8158268928527832,1.0422790050506592,unsober
0.458325058221817,1755.6393055311885,1318.1108293976504,2654.2083284748132,0.1138788479477612,-400.9105529785156,76.44242095947266,11.818675994873047,32.64897537231445,24.354167938232422,16.199682235717773,8.691877365112305,-0.749656081199646,1.5508304834365845,8.738986015319824,-3.938854217529297,1.4097172021865845,7.9162445068359375,-3.977389097213745,-1.9165831804275513,6.365011215209961,-6.2473649978637695,-3.7344017028808594,-0.6633533239364624,0.884384036064148,unsober
0.47604823112487793,1812.572872689789,1322.7679446443778,2756.637287825989,0.11596152765287769,-402.7415771484375,69.21746826171875,17.804420471191406,33.94708251953125,21.484272003173828,15.668773651123047,8.267708778381348,-1.1299806833267212,-2.8890020847320557,10.61421012878418,-6.7778520584106445,-0.4537024199962616,7.144416332244873,-4.400269508361816,-4.209280490875244,7.857722282409668,-6.312577247619629,-2.7904396057128906,-0.5240031480789185,-0.0719488114118576,unsober
0.44944074749946594,1865.3000618261678,1478.565281961984,2869.6113918138585,0.11950152853260869,-413.2576904296875,78.23641204833984,12.132952690124512,35.923553466796875,23.193605422973633,9.308846473693848,10.616662979125977,-0.9674143195152283,-1.9151062965393066,8.10692310333252,-6.6602067947387695,0.2234087884426117,3.0879647731781006,-7.181112766265869,0.3282631039619446,3.6960582733154297,-5.7039313316345215,-3.477757215499878,-1.7743579149246216,-0.6433889269828796,unsober
0.46604716777801514,1700.524667076599,1353.4654102535123,2748.8795747692952,0.10135604551174497,-415.64349365234375,64.6189193725586,20.86733627319336,31.8355770111084,18.78525161743164,22.329668045043945,7.263889789581299,0.3640124499797821,1.4361597299575806,7.155604362487793,-4.596796035766602,-3.7482926845550537,4.995114326477051,-2.8577144145965576,-5.770273685455322,3.151750087738037,-3.7897531986236572,-5.854609966278076,-0.8600613474845886,-1.0978063344955444,unsober
0.40808242559432983,2149.21825515155,1520.1802862569834,3451.7142630912163,0.13861908783783783,-355.9264221191406,78.73190307617188,10.711592674255371,33.64169692993164,25.777917861938477,13.878877639770508,3.3801863193511963,-8.025227546691895,1.0061548948287964,6.182710647583008,-13.480463027954102,-1.4852086305618286,7.7169060707092285,-9.865569114685059,-4.656671524047852,4.809133052825928,-9.362582206726074,-3.8189873695373535,-1.9263370037078857,-0.18443040549755096,unsober
0.435001939535141,1981.1824023536042,1477.3712384250186,3149.5373237423782,0.12500793953252032,-371.09283447265625,75.2257080078125,2.804053544998169,31.555282592773438,22.46880340576172,6.516063690185547,1.7178462743759155,-6.045161724090576,-1.6730272769927979,6.673839569091797,-14.074319839477539,1.596474289894104,5.937655925750732,-11.809467315673828,-2.426449775695801,6.872972011566162,-9.297820091247559,-4.883678913116455,-0.4596876800060272,-2.11163067817688,unsober
